course,topic,title,url,transcript
DSM100-2022-OCT,Topic 2: Problem solving agents,Lecture 6: Games,https://learn.london.ac.uk/mod/page/view.php?id=96144&forceview=1,"[music]In this mini-lecture, we will consider multi agent environments where each agent has to consideractions by other agents and their effects. We will consider a special case, a competitive environment where agents' goals are in a conflict. Such problems are called adversarial search problems or games. We will first consider deterministic observable environments where agents act alternately and in which the utility value sat the end of the game are always equal and opposite. If one agent wins the game of chess, another loses. We will start from considering a standard example in the game series, the prisoner's dilemma. This simple example shows the complexity of a multi agent environment. The example is particularly interesting because it demonstrates tendencies in corporate right behavior. This game was introduced by two American mathematicians in the '50s, Merrill Flood and Melvin Dresher. The rules of the game are two members of a criminal organization are arrested and imprisoned. Each prison is in a solitary cell with no means of communicating with the other. The prosecutors lack sufficient evidence to convict the pair on principal charge, but they have enough to convict both on a lesser charge. The prosecutors offer each prisoner a bargain. Each prisoner is given the opportunity either to betray the other by testifying that the other committed the crime or to cooperate with the other by remaining silent. The possible outcomes are:If A and B prisoners each betrays the other, each of them serves two years in prison. If A betrays B but B remains silent, then A goes free and B will serve three years in prison. If A remains silent, but B betrays A, A will serve three years in prison and B goes free. If A and B both remain silent, both of them will serve only one year in prisonon the lesser charge. The optimal strategy is to betray the partner because overall it offers a greater reward than cooperating with them. Interestingly, in the reality, humans display a systematic bias\ towards cooperative behavior in this and all the similar scenarios. This has been demonstrated by many studies. Another example of a multi-agent environment is a RoboCup, a soccer tournament for robots. RoboCup was introduced by Professor Hiroaki Kitana from Japan, more than 20 years ago. I'm privileged to know Ki tana-sensei, it is how professors are called in Japan personally. Generally in AI game research, the focus is on abstract games because it is easier to represent the game states. Physical games are rarely in the focus because it is difficult to represent all the states, it's a more complex description, and the range of possible actions is wider. RoboCup is an example of a dynamic environment with many agents. Some of them cooperate as members of the same team with a shared goal to win the game and other members of different teams have competing goals. The robot world cup initiative is an attempt to force AI and intelligent robotics research by providing a standard problem where a wide range of technologies can be integrated and examined. Design principles of autonomous agents, multi agent collaboration, strategy acquisition, real-time reasoning, robotics, and sensor fusion. I recommend watching a video of earlier Robocup. The robots are really clumsy. However, this initiative has boosted the research in this area and the target now is for a robot team to beat the best human team by 2030. In this mini-lecture, we looked at multi-agent competitive environments or games. First, we considered a deterministic two-agents environment, the well-known prisoner's dilemma. Then we considered a more complex dynamic situation with many agents, robots playing a soccer game. There are many more examples of significant advance sin the game series and practice. More than 20 years ago, Deep Blue beat Russian chess master Garry Kasparov. 10 years ago, Watson won in Jeopardy. In my view, the most impressive exampleis for an artificial agent to win in the game of Go. ves. Go has long been viewed as the most challenging of classic games because of its enormous search space and the difficulty in evaluating both positions and mo In 2016, the program Alpha Go defeated the human European gold champion by five to zero."
DSM100-2022-OCT,Topic 2: Problem solving agents,Lecture 7: Optimal search,https://learn.london.ac.uk/mod/page/view.php?id=96148&forceview=1,"[music]-In this mini-lecture, we will consider optimal strategies for making decisions. Minimax and Alpha-Beta pruning. In normal search problems, an optimal solution would be a sequence of actions leading to a goal stateor in case of a game, to a win. In adversarial search, an agent aims to maximize its utility value by selecting moves that leads to an outcome with the best utility. An agent also acts under the assumption that the opponent try to minimize its utility value. Such strategy is called minimax. A minimax search tree is very similar to AND-OR search tree that we considered previously. Max-nodes playing the role of OR-nodes representing actions by the agent. Min-nodes are playing the role of AND-nodes representing the actions of the opponent. The minimax algorithmis essentially depth-first search algorithm. The minimax algorithm can be extended for more than two players. As we discussed previously, a depth-first search algorithm is grid. It requires exponential amount of time and space to complete the search. Consequently, minimax algorithm is so very demanding. This can be rectified in several ways. Alpha-Beta pruning can cut away branches of the search tree that are unlikely to contribute to final solutions. For example, if it is clear that the certain branches cannot supply minimum or maximum values. It is also matterin what order the nodes or moves are selected. If better nodes are selected sooner than larger portions of a search tree can be pruned. Search strategy can be improved further by utilizing the main knowledge. For example, if an agent remembers previous situations, what move was successful?What moves led to good solutions?The best moves are called killer moves, and the search strategy that is using such moves it called killer move heuristic. The minimax algorithm works with the entire game tree. Alpha-Beta pruning cuts off unpromising branches. For real-time decision, it makes sense to reduce the depths of the searchor length of branches. The rationale for that is that if the decision time is limited, there is no time to do a full-length search and the search has to be cut off at certain point. Such cut can be fixed or iterative deepening approach can be applied. The minimax and alpha-beta pruning also can be improved by replacing a utility function with a heuristic evaluation function. Heuristic evaluation function estimates the utility of the game from a given position just as the previously considered heuristic function estimates the distance to the goal. The performance of game-playing programs depends strongly on the quality of its evaluation function. A good evaluation function will guide an agent towards the best positions and moves. For example, in chess, an evaluation function can calculate the number of white pawns, black pawns, white knights, black knights, and so on. These features taken together form categories of game states. Certain states may lead to wins more often than others. For example, when category contains all two pawns versus one pawn end games. It might be known from the previous experience that 72% of such situations lead to a win. The environment can beeven more complex than we already discussed. For example, in card games, the environment is stochastic and partially observable. In mini card games, cards are dealt with randomly, with each player receiving a hand that is not visible to other players. Even in such complex situation, minimax and heuristic search still can find good solutions. We have already talked about using domain-specific knowledge for improving search strategies and also using the past experience. An intelligent agent can record past moves, analyze which ones were successful and try to use them again. This kind of learning is called meta-learning. A meta-search is a search over other searches to learn what types of searches with what parameters work best in what situations. It is sometimes also called meta-reasoning. Such meta-knowledge is usually transferable to other problems. In this mini-lecture, we discussed optimal decision-making strategies, minimax, and alpha-beta pruning, and also there are modifications to improve their performances. It is particularly important to restrict the search depths in real-time scenarios. An agent may have only minutes, maybe seconds to decide on the next move. In such situation, there is no time to go through the entire search tree. Unpromising branches should be pruned. The depth length should be fixed and heuristic can be applied."
DSM100-2022-OCT,Topic 2: Problem solving agents,Lecture: Topic 2 summary,https://learn.london.ac.uk/mod/page/view.php?id=96152&forceview=1,"[music]In this topic, we discussed how intelligent agents can find solutions and make decisions. We can see that uninformed or blind search, informed or heuristic search, and we also discuss that domain-specific knowledge can improve decision-making substantially. The more agent knows and remembers from the past, the more intelligent behavior it can exhibit. We also talked about meta-learning or meta-reasoning. When different search strategies are analyzed and compared, in what situation, what strategy would work best. If you're interested in this topic, please check the recommended literature. Of course, there are plenty of resources available in our online library and around."
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture: Introduction to Topic 3,https://learn.london.ac.uk/mod/page/view.php?id=96156&forceview=1,"[music]Welcome to my favorite topic, reasoning. The ability to reason over knowledge. That is what makes intelligent systems truly intelligent. Mere knowing, remembering, and using it for making decision sis a highly intelligent behavior. Being able to make logical inferences over such knowledgeis the next level. AI systems have superhuman ability in making flawless logical conclusions from available data and knowledge. To unleash this power, data and knowledge have to be modeled and encode din a machine-processable form. In this topic, we will talk about technologies for knowledge representation, have a look at knowledge representation language sand discuss examples. We will consider different types of logics to reason over knowledge. Deduction, abduction, and induction. You will learn why abductive and inductive reasoning requires an extra step of verification. By the way, the deductive method of Sherlock Holmes is actually abductive. We will revisit knowledge-based agents to see how planning and scheduling can be done. Good luck with this exciting topic."
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture 1: Knowledge-based agents,https://learn.london.ac.uk/mod/page/view.php?id=96159&forceview=1,"[music]-In this mini lecture, we will talk about knowledge-based agents. We have already seen in the previous topics that knowledge makes an agent more intelligent, be it domain-specific knowledge, or knowledge of the past experience, what worked well and what did not. The more an agent knows and remembers, the better decisions it can make. Agents that are using knowledge for making decisions are called knowledge-based agents. This component of a knowledge-based agent is called, unsurprisingly, a knowledge base. Knowledge has to be encoded in a machine processable way, usually, using knowledge representation languages. What is knowledge?Generally, there is no clear separation in the means between data, knowledge, and information. It is often the case even in computer science. It is, well, stating explicitly what we will consider as such in this module. Data are facts. Typically, data are encoded as a table. For example, if a table stores various chemical element sand their freezing and melting points, then an example of a data item or a fact would be, melting point of helium is -272. 2 celsius. Typically, knowledge is encoded as a set of rules. For example, if the temperature is below the melting point, then the chemical substance is in a liquid state. More advanced knowledge can be represented in the form of an executable model. For example, a metabolic model captures our knowledge about the metabolic pathways, and molecular mechanisms of a particular organism. Information is a more generic term that combines data and knowledge. Problems-specific and domain specific knowledge is called background knowledge. This can be available to a knowledge-based agent from the very beginning. As the agent gains experience, learns from errors, and also successful moves, it updates its knowledge. Knowledge base can be divided into declarative and procedural parts. The declarative part contains statements about the problem, domain, goals. The procedural part defines agent's behavior. An example of a knowledge-based system is a medical diagnostic system that uses metabolic model as the background knowledge. It can take as an input, test results of a particular patient and make inference about what metabolic pathways could be disrupted, and what drugs, possibly, could mitigate such disruptions. The first knowledge base systems were rule-based expert systems. One of the most famous was MYCIN, a program for medical diagnosis. MYCIN was developed in the early 1970s at Stanford University by Edward Shortliffe. It could identify what bacteria were causing infections, for example, meningitis. MYCIN could recommend antibiotics with the dosage adjusted for patient's body weight. Later in this module, we will talk about other knowledge-based systems. In this mini lecture, we introduce a concept of a knowledge-based agent, and we discuss the difference between data and knowledge, and how a knowledge base can be separated into"
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture 2: Knowledge representation and knowledge base,https://learn.london.ac.uk/mod/page/view.php?id=96163&forceview=1,"[MUSIC]We have already seen that knowledge is essential for intelligent behavior of artificial agents. In this mini-lecture, we will talk about how to represent and encode knowledge in a machine-processable wayso that a knowledge-based agent can access, process, and update its knowledge base. Knowledge can be represented and encoded in many ways. For example, it can be encoded directly in Java or Python but it is not how it is usually done. Usually, it is done with the use of knowledge representation languages. One of the main reasons for thatis that the power of knowledge comes from reasoning a logical inference. To enable logical inference over knowledge, that knowledge has to be encoded in logic. Conventional programming languages are not designed for that. However, the situation is changing and there are ways around. Logics can be different. Description logic, propositional logic, first-order logic, higher-order logic, monotonic, non-monotonic, temporal, modal, and so on. Different logics feature in the different balance between expressive power and reasoning complexity. In this topic, we will briefly look at two logics. First-order logic or FOLis one of the most expressive logic sand description logic or DL. DL is popular because, in contrast to FOL, the core reasoning problems for D Ls are usually decidable. This means that an inference engine usually can come to a conclusion, while for programs in FOL, it is not always the case. We also will look at knowledge representation languages that are popular for encoding statements in those logics, Prolog and RDF, or Resource Description Framework. There is no expectation in this module for you to become proficient in RDF or prolog programming. The expectation is for you to be familiar with RDF and prolog capabilities and understand how they can be used to encode knowledge in logic. We will start from considering an example. Let us model some knowledge about our program. Master in Data Science is a postgraduate program run by the University of London in partnership with Goldsmiths' academic provision. It includes such modules as machine learning, neural networks, artificial intelligence, et cetera. Students enrolled to any of the module scan raise academic queries with their tutor sand all other queries with Student Relationship Managers. First, we will extract entities and then we will model relations between those entities. Entities, physical things that exist in the world. Mentioned in the description are a postgraduate program, MSc in Data Science program, the University of London, Goldsmiths, students, tutors, Students Relationship Managers, and so on. These entities are linked by different relations. For example, a student enrolled to a module, a student raises a query, and we see data science program includes modules. We can link the academic query and tutor by the link handles, and non-academic query, we link to the Student Relation Manager. We will represent this knowledge in the form of a knowledge modelor a knowledge graph shown on this slide. Such a knowledge model can be encoded in different languages so that a knowledge-based agent can understand and use this knowledge. First, we will look at how it can be encoded in RDF, Resource Description Framework. RDF provides a model for describing resources. RDF defines a resource as any object that is uniquely identifiable by a URI, Uniform Resource Identifier. Other objects that we identified in the considered example like a student, a module, we can represent as a resource. Resources have properties that link resources to other resources. In our examples, relations between entities, or they can link resources to some values, like text strings or numbers. Such properties are called data properties. RDF essentially encodes knowledge in the form of triplets, resource X, property Y, resource Z, or student, raises, query. The logic behind RDF is description logic. This means that prisoners can easily process models in RDFand in FOL conclusions. As you will see from the examples, we will mainly describe things not much reason-based. More precisely, we will be considering the RDFS, Resource Description Framework Schema. There're different RDFS formats that have different purposes. The Turtle format is a syntax that is easy to read for human sand that is what we will be using. Classes in RDF notation, RDF class, are used to classify resources. An instance of an RDF class is defined using the predicate rdf: type. For example, we can define that module is a class and that machine learning is a subclass of the module class. Total offers the abbreviation of rdf: type in the form of the letter A, which makes the syntax short and easy to read. In this notation, we use ex or example, as an abbreviation for the IRI prefix. As I explained, each resource must have Unique Resource Identifier. We will use this name space for our example. This is not a real URIbut I could register it for useor I could use my university URI for this example. Rdfs: Property is used to add relations or attributes to classes. Now we can encode student, raises, query, as it is shown on the slide. In practice, you don't need to write such statements manually. They can be automatically generated from a knowledge model. The attractive features of knowledge model sis that they can be extended and integrated with other knowledge models. From our example, you can see the major difference betweenRDF and programming language sis if something is defined in RDF, it is defined globally and uniquely. Therefore, if there are other knowledge models that define such resources as a person, and there are, then those resources can be explicitly linked, or imported to your knowledge model. For example, Person is already defined by FOAF or Friend of a Friend resource. We could simply use their class instead of defining ours. Integration is achieved via linking entities defined in different knowledge models. For example, we can integrate our knowledge model with an event model by adding a link located in between Goldsmiths and London. We then can combine the knowledge about the MSc Data Science program and events in London. We can imagine developing an agent, advising students about relevant and interesting events. We can easily extend our initial knowledge model. For example, we can add the entity module leader and link it to Goldsmiths by the link hired by, and to academic query by the link handles. This will reflect our current knowledge that tutors can raise academic queries with the module leader. Capturing existing the main knowledge is useful even for understanding of the domain. The example explains the division in handling academic and non-academic queries since Goldsmiths is responsible for academic model sand the University of London for all others. We can think about several scenario show such a knowledge model can be used. For example, we can design an agent for classifying queries to academic and non-academic, and advising whom to contact and how, and monitoring the progress of the query, or we can have an agent for an internal use to better direct your queries internally to assess if you raised it correctly and redirect it if necessary to speed up the process. We also can analyze what sort of queries were raised incorrectly, and learn from that to improve the overall process of communication. In this mini-lecture, we can see that knowledge-based agents and their co-component are knowledge base, and how it can be represented as a knowledge graph and encoded in RDF."
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture 3: Ontological engineering Part I,https://learn.london.ac.uk/mod/page/view.php?id=96167&forceview=1,"[music]In this mini lecture, we will discuss how to construct good, logically consistent knowledge models. As with any area, there are good and bad practice sin designing knowledge models. The area of research that deals with engineering of knowledge model sis called ontology engineering. Ontological research has a long history over 2, 500 years. It dates back to Aristotle. Our focus on computational aspects of ontological research, not historical, even if it is really interesting. A good approach the knowledge modeling is to define first what is what. That is like putting a backbone in place before defining any other relationships. Such a solid structure when all entities are explicitly linked, helps with reasoning. In the previously considered example about master data science program, some of the entities were not well-connected, and there was no overall clear structure. We can remedy that. All things can be grouped into four categories. First, organization, education unit, and query. We can link all entities in the considered example by is-a relations or subtype, or subclass relations. University of London is organization. Student is a person. Now, we have a good structure in place. Moreover, the relation is- a has important properties which are used by inference engines. Everything, what is true for an upper-level entity is also true for all its subclasses. If we define that a query has such a property, that it can be raised by a student, then both subclasses, academic and non-academic queries, will inherit this property. If we define that a person has a name, then all sub entities, a student, a tutor, a manager, will inherit this property. No need of defining it separately for each of subclass. A good practice is to have a tree-like is-a hierarchy of classes. This is called the single inheritance approach. It is usually easier to follow multiple inheritance modeling approach where a class can have multiple parents, but then it is harder for reasoners to process such models. How to define categories?This question dates back to Aristotle who proposed the realist theory of categories all the mates. Aristotle defined such categories as substance, quality, quantity, location, and so on. This didn't change much. Knowledge engineers are still using some of the categories defined by Aristotle. The selection of categories or upper level, or top-level classes, as they're called in ontology engineering, depends on the domain one has to model. There are some ready sets of categories available. They are called upper-level ontologies. They're like pamphlets which you can use for the development of your model. What is an ontology?The most common definition in computer scienceis given by Tom Gruber in 1995. An ontology is a formal and explicit specification of a shared conceptualization of a domain. The key features of ontologies from the computational perspective are, an unambiguous representation of a particular domain, makes implicit knowledge explicit, enables reasoning, both human-readable and machine-readable, shared by a group of stakeholders. Each feature is important, including sharing. Developing knowledge models is time consuming and requires expertise. Therefore, they must be reusable. What is an ontology engineering?It has aspects of both software engineering and knowledge engineering. From knowledge engineering point of view, acquisition and structuring of the relevant knowledge, implementation of the structured knowledge into knowledge bases, testing and validation of the inserted knowledge. From software engineering point of view, identification of user requirements, versioning, testing, documenting, evaluating, and so on. Typical applications of ontologies include using an ontologyas a controlled vocabulary and as a standard. An example is gene ontology, one of the first, and probably the most famous, ontology. Gene ontology provides a computational representation of our knowledge about genes and gene products across all species. Ont ologies are great for data integration, especially of heterogeneous datasets. A good example is linked open data initiative that links well over 1, 000 datasets. More and more often, ontologies are used as knowledge graphs. They define the meaning of the nodes and links, allow to derive new information, and support dynamic updates, data governance, provenance. Example is Google knowledge Graph. What is the most relevant to our topic is the use an ontologyas a knowledge base for knowledge-based agents. It can model not only the main knowledge like in the example we considered, but also problems, goals, and the agent itself, its components, functionality and means of communication. In this mini lecture we talked about ontology engineering, my favorite topic. Well-modeled ontologies can be used as knowledge bases for knowledge-based agents, as tools for data and knowledge integration. Also, it's very useful for humans in various applications"
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture 4: Ontological engineering Part II,https://learn.london.ac.uk/mod/page/view.php?id=96168&forceview=1,"[music]-In this mini lecture, we will continue discussing how to construct logically consistent knowledge models. In particular, we will look at how to define instances of classes and what is the difference between instances and classes. We'll also will talk about best practices in defined relations. We will start from considered relations in a knowledge model. So far, in our example, we identified such relations as is-a and roles, races and [?] and so on. We can define more relations if necessary to better reflect our knowledge and also for specific applications. For example, if we are designing an agent to handle financial operations, we can add to the knowledge model such classes as payment, module cost and relations like [?] cost made payment. We have seen in the RDF notation that each resource has a globally unique identifier. This is true not only for classes but also for relations. It is a good practice to import already defined classes instead of redefining them with a different UDI. The same applies to relations. Instead of defining some ad hoc, you can use already defined relations. For example, FOAF or friend or friend ontology, define such relations as name, title, [?]. Dublin Core ontology defines such relations as creator, identifier, references. Now, we will talk about instances. As we discussed before, a good approach to knowledge modelling is to define first what is what. To put an is-a hierarchy in place before defining any other relationships. An is-a hierarchy can be extended by instance of relations. Not all knowledge models include instances, and it is perfectly all right for a model to define only classes. It is considered to be a conceptual modelling. For many applications, it is necessary to define instances of classes. For example, we may need to add to our example knowledge model about the program concrete students, tutors and module leaders as instances of generic classes, student, tutor and module leader. If an agent has to deal with a particular query, then it needs to know who raised it and to whom it assigned to handle. Sometimes, it's difficult to decide if the model and entity as a class or as an instance. Let us consider the class machine learning module. Depended on an application, we could model ML, AI or neural networks as instances of the class module. However, for dealing with queries, we have to define ML as a class and each version of it as an instance. There are several versions of the same machine learning module, for examples in modules that started last year in October and another one that started this year in April. It is important to specify to what version a student is enrolled even if the module is essentially the same. One reason is the tutors are assigned to a concrete version of the module. Another reason is that it actually beneficial to keep the history of all previous queries and perhaps an answer has been already given to a similar query. What is important to understand is if a relation is defined between two classes, for example, student enrolls module, then all instances of those classes should also be connected by that relation. That means that each student has to be enrolled to at least one module. If a relation handles is defined between the classes, academic queries and tutor, that means that each instance of an academic query must be assigned to an individual tutor. Instances of a class are defined by the RDF statement similar to how classes are defined. In this mini lecture, we'll continue to learn how to design good knowledge models. We talked about how to define instances of classes and how to reuse already defined relations."
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture 5: Logic,https://learn.london.ac.uk/mod/page/view.php?id=96173&forceview=1,"[music]Agents intelligence relies not only on knowing the problem domain and remembering the past experience. Intelligence also relies on the ability to reason over such knowledge. What worked best in the past and why?What new knowledge can be inferred from that?To enable reasoning, knowledge has to be represented and encoded in logic. There are many logics; propositional, declarative, temporal, monotonic, and so on. In this mini-lecture, we will talk about the first-order logic, or FOL, as one of the most expressive logics. It is also one of the best-supported logics. FOL reasoners have been around for decades. They're powerful, reliable, and have a healthy community of users. FOL-based language Prolog is considered as one of the main languages of AI. For example, components of the famous IBM Watson, the winner of Jeopardy, were written in Prolog. We will be looking at the first-order logic from computational perspectives, from Prolog point of view rather than from theoretical perspectives. There is no expectation in this module for you to become proficient in Prolog programming. As I already explained, the expectation is for you to be familiar with Prolog capabilities and understand how it can be used to encode knowledge in logic and for programming intelligent agents. What does it mean to represent and encode knowledge in logic?Let us assume there is a knowledge mod eland it includes a set of object sand relations between them. Just like in our knowledge model about the MSc data science program, we can make statements about those objects and relations. For example, we can state that if an academic query was handled by the module leader, then it was handled correctly. To represent and encode this statement in logic means that a logical inference engine can determine if the statement is true or false. This is, of course, under the assumptions that the model provides the required information, that it includes instances of queries by whom they will handle and if they will handle correctly. Perhaps we can determine the truthfulness of the statement by other means. Manually by inspecting all the queries, but this is not what we are after, or by employing machine learning, but for that, we need enough data and queries. Moreover, if a statement is complex, then it may be difficult to represent itin a form suitable for machine learning tools to work with. Inference engines can work with small data, with rules, and models. In principle, they can work with big data too, but it is when it is better to switch to tools that are designed for that. The key logical operators are negation, conjunction, disjunction, implication, and equivalence. It is best to demonstrate some sets A and B that are locate din the universe U or in the closed world. Note A, it is all the gray area outside of the set A, including what is covered by the set A and B, or yellow and blue area, A or B, the intersection between yellow and blue areas, the greenish area. Implication is easier to explain with the use of a truth table. If A is true and B is true, then A implies B true, and so on. You can see that any set can be inferred from F. If A is false, then it doesn't matter if B is true or false. Do not start from a false statement, any inference from that is meaningless. If you wish you can check truth tables for other logical operators. You also can check logical formulas and tools. In this topic, we're focusing on computational aspects of logic. We assume having a reason to determines the truthfulness of our statements instead of calculating them manually following logical formulas. Our job is to encode statements in logic so that the reasoner can process them. Other logical constructs we will need later on in this topi care quantifiers, universal quantifier or any and existential quantifiers, or some. If something is true for every instance X, then in logic we can use the universal quantifier to state that. Now we will turn our attention to how to encode knowledge in Prolog. Prolog is well suited for solving problems that involve object sand relations between them. Such fact as pete raises a query 001can be encoded in Prolog as, raises(pete, query_001). In terms of Prolog and first-order logic, this is a clause or a logical statement. In this case, a clause declares a fact but it also can be a complex statement with logical operators and quantifiers. Pete is an instance of the clause student. Starts with a low-case letter. Variables like student starts with a capital letter. Raises is a relation or predicate, starts with low-case letter. This clause can be communicated to the Prolog inference engine. The engine can be posed with questions. Since our program is very simple, so are the questions we can ask, raises(pete, query_001). Having found this as an asserted fact, Prolog engine will answer true. We can also ask raises(Student, query_001)where Student is a variable. That will be not only true, but also student is Pete. Based on our [?] knowledge model, the engine figured out how to substitute the variable and who raised the query. You can try it out in the web Prolog. Just insert your facts, questions, and hit the round button. The simple example shows that Prolog is remarkably good for retrieving information represented with facts. Of course, you could retrieve that information from a database, but trust me, it is so more fun to use intelligent tools like Prolog. There is even a special area of research that is called inductive databases that is dealing with that. The main power of Prolog comes with reasoning all rules and databases or conventional programming paradigms do not have such capabilities. Let us introduce a new relation or a predicate, classmates, via a group. Students are classmates if they are enrolled to the same module. In Prolog, if S1 is student one, S2 is student two, and M module. Classmate S1, S2. Implication, enrolls S1 out, enrolls S2 out. We also can add facts like Pete, Ann, and Joe are enrolled to the module ml_april2021. Now, if we hit the round button, Prolog will output all possible ways of classmates. There is an unattended answer though like a pair, Pete, Pete. We can amend our rule by stating that S1 and S2 should be different. We can use for that dif, an inbuilt predicate that checks if S1 is different from S2. Let us analyze the considered rule. The left part of the rule, classmate(S1, S2), is called head. The right part enrolls(S1, M)enrolls(S2, M) and dif (S1, S2) body. The logical operator is implication. If the condition in the body is true, then the logical consequence of itis the statement in the head. In Prolog, conjunction or logical ANDis represented by a comma. Both logical statements enroll(S1, M)and enrolls(S2, M) must be true for the body of the rule to be true. Disjunction logical OR prolog is represented by a semicolon. For example, successful if rich or famous. In this rule, either of statement has to be true. Questions that we pose to a Prolog agent are called goals. Clauses and questions can be complex logical statement sin first-order logic with logical operators and quantifiers. Now let's have a look at description logic versus first-order logic. The syntax of first-order logic is designed to make it easy to say things about objects. The syntax of DL is designed to make it easy to define and describe objects. You can recall it was easy to define in RDF that Ms C data science programis a postgraduate program and postgraduate programis an educational unit. We defined a whole tree-like structure of definitions of all object sin our model. First-order logic is not good with defining and reasoning over such structures. The main inference in description logic are subsumption, checking if one class is subclass of another classby using the definitions and classification, checking to what class an object belongs to. Such reasoning capabilities are not advanced, but they are important for ensuring the logical consistency of the knowledge model. As is it is often the case, these different approaches can be integrated. It is possible to define objects and relations in RDFand translate them to Prolog, and then define rules for those objects in prolog. In this mini-lecture, we'll look at the key logical constructs, operators and quantifiers, and how first-order logic statement scan be encoded in Prolog. Prolog is a powerful and well-supported language and probably the best for reasoning over knowledge."
DSM100-2022-OCT,"Topic 3: Knowledge, reasoning and planning",Lecture 6: Logical reasoning,https://learn.london.ac.uk/mod/page/view.php?id=96179&forceview=1,"[music]In this mini-lecture, we will consider different types of logical reasoning, deduction, abduction, and induction. Deduction, if we have a rule and a fact, then we can deduce a fact. The conclusion is guaranteed to be correct. Abduction, if we have a rule and a fact, then we can abduce a fact. In this case, the conclusion is not necessarily correct. It is only a plausible explanation. We need an extra step to come from or reject the truthfulness of the conclusion. In this example on the slide, we may need to catch Daffy and check if he's a swan or a duck. Why is it so different while the rule-fact notations look similar?We can look at deduction and abduction reasoninga little bit closer. Deduction [?] dates back to antiquity. It is one of the standard patterns of inference then can be plot to derive chains of conclusions that lead to the desired goal. The pattern is if P, then Q. This is a condition. P, assertion. Therefore, Q, a conclusion. Abductive reasoning was formulated as a form of logical inference by American philosopher, Charles Sanders Peirce in the beginning of the 19th Century. The pattern is if P, then Q, a condition. Q, observation. Therefore, P, possible explanation. People often do not understand this difference. For example, the famous deductive mindset of Sherlock Holmesis actually not deductive. Sherlock Holmes used abductive reasoning, looking for plausible explanations. In this topic so far, we saw examples of deductive reasoning. Subsumption, inference about class-subclass structure. Classification, inference about to what class an object belongs to, based on the definition of the object and classes. Prolog reasoning is also deductive, to identify the truthfulness of logical statements or goals. We will have a chance to discuss the usage and implementation of abductive reasoning in a different topic where we will consider the Robot Scientist AI System. Induction is generalization of facts. Like abduction and unlike deduction, it is not guaranteed to be correct. A verification step is required to establish the truth. Machine learning essentially is based on inductive reasoning. Many facts are processed and general conclusions, for example, predictions are made. Induction reflects our common sense. We observe that the sun rises every day and it is reasonable to assume it will rise every day. I do hope this generalization is correct. In this mini-lecture, we inspected different types of logical inference, deductive, abductive, and inductive reasoning. There are of course other types of reasoning, for example, qualitative reasoning, case-based reasoning, [?] reasoning, and probabilistic reasoning. All these forms of reasoning can be employed for intelligent agents to make decisions and to search for solutions."
